Feature1,Feature2,Class
2.180631324323704,3.402728745270078,1.0
1.4521940605925032,-2.268735410019277,2.0
0.5614240493161757,-1.5261387868417846,2.0
2.087708770562364,1.952926944943067,1.0
2.8354334285027543,-2.421016960177396,2.0
3.4887094697062446,-1.4917927678631282,2.0
1.7940677973196302,-1.9431773957161436,2.0
2.2656964838162104,-1.8591791864719067,2.0
1.3870297066338309,-1.7657065362375295,2.0
1.2420954544845266,-2.8502836278152746,2.0
1.9534430449904217,2.387638844634109,1.0
2.5311569416407256,2.784571923124409,1.0
1.9839559360412942,1.9057574094014047,1.0
1.8982535558381195,2.497170442256561,1.0
0.5480479561106673,-0.18413860503270785,1.0
1.9176890831879974,-2.763808592956235,2.0
-1.895142127602171,-1.866040670462798,0.0
1.1990989221802004,-1.4199023970898725,2.0
1.577689690387542,-2.551045725916339,2.0
2.4775965112363343,-0.919359521882019,2.0
2.302971534305254,-2.0550911733303328,2.0
3.0359149684927145,-1.6603901357034299,2.0
1.0028797146511366,0.6906599855579847,1.0
2.658533590834103,-2.715106794174981,2.0
-1.4953559939832481,-2.969366755583953,0.0
2.1865355193905875,3.298260184801369,1.0
1.602141007606754,1.0235146844328185,1.0
0.8509103107960141,-2.0175922497641565,2.0
2.7403764182064667,2.254261666374986,1.0
2.5137300526735,-2.2387185494206823,2.0
-3.1775740724655464,-1.2809706946014034,0.0
-3.7578563272079677,-0.6068673416173376,0.0
1.9600301463574257,1.4283661343854535,1.0
1.8911077182125409,-1.5548738251919971,2.0
1.2547969263065004,1.4674232429548582,1.0
2.2445317376170055,-1.9386841179190304,2.0
1.2676568313792396,0.5810125127642514,1.0
2.1870582868172472,-2.4249998451670556,2.0
1.409781836265005,0.4484430036915228,1.0
-0.15999624144897506,-2.4388749486823036,2.0
2.3228063700299293,2.856047216014193,1.0
2.4452918462218474,-2.7435153086767574,2.0
0.32094976074834336,0.049779790841855576,1.0
2.988981010670712,-1.5353211662762836,2.0
2.064755570937008,-1.2585627598315816,2.0
1.902008255641906,-1.7302763871828952,2.0
1.7536004967984158,2.0425208194800586,1.0
2.6331985819810173,-1.866639673285197,2.0
1.8266748324507591,1.7767103661563124,1.0
1.8035850047214073,1.3027862299586976,1.0
1.2673146296648734,-2.7024212108820906,2.0
-4.582885283148343,-0.5157391080042915,0.0
1.7183923904427785,1.2988346358228429,1.0
0.2502704488290908,-2.797504973844767,0.0
-1.5469038842003635,-2.377069536303216,0.0
2.9642764045569403,-1.989341911322056,2.0
1.636594263309291,-1.6327594227845483,2.0
1.9418680555956942,-2.907985942631909,2.0
1.9546815318020616,2.7313858287362804,1.0
1.7669185522445345,-2.77567634955983,2.0
0.33979703992774013,-1.5515547803510186,2.0
2.345600303855021,-1.803067195134993,2.0
2.685494922823894,3.750699622938293,1.0
0.736593818686945,-1.601379377024914,2.0
1.49292031096443,-2.4291353016021207,2.0
1.8183321171197704,-1.6156442583251933,2.0
3.6622947600514393,-2.334820465892072,2.0
1.837014830792518,-2.2778805809470852,2.0
0.26393782216420725,-2.5081128317699033,2.0
2.1952296532092594,-1.851367191207812,2.0
1.251437701445381,1.5705233690555669,1.0
2.6575692257392443,-1.4257206253781898,2.0
1.3746039125874394,-3.0149078949808237,2.0
1.5800549125519092,-1.1318266134732615,2.0
2.58591497557125,1.9962551205862693,1.0
-3.101798583145972,-0.2571980414169879,0.0
2.007417111255246,-3.4830213948387847,2.0
2.3909302047057435,-1.65428196338092,2.0
3.3335942131091167,-0.9167613223977549,2.0
2.2486281033016717,-2.1928632948317093,2.0
1.596076690952555,-1.8054752552813509,2.0
3.093564005922583,-1.9681700388612762,2.0
0.9534369556304443,-2.2557804454344175,2.0
1.7046372239447403,-1.295292446721566,2.0
1.7865893529571097,-1.2014929153340492,2.0
2.0524722366398147,-2.3958809817979168,2.0
2.8605163610474458,3.435724125770051,1.0
-4.016383250807752,-0.9978271831792136,0.0
3.0027882289079697,3.2543104348207277,1.0
1.826660382646812,-2.6197122123110597,2.0
1.8308820337051928,-3.1251669916212084,2.0
2.7355570966628835,-2.6071470766409846,2.0
1.2476315076348357,-3.3773060732090876,2.0
1.867807535731521,-2.201592460886376,2.0
2.482302739408955,3.3490505436562223,1.0
3.2689971273224896,-1.6169838982574372,2.0
3.008599567794338,2.3957668729514348,1.0
2.034472138791027,1.8485092598501853,1.0
2.2450610502794404,-2.282170547207397,2.0
1.247047594039753,-2.5083836879189425,2.0
2.6832039059177246,-1.8558431424694928,2.0
2.490354880401917,-1.4241988400178052,2.0
3.2245343192471063,-1.562432761432293,2.0
0.9192055315997967,1.0740226715803711,1.0
0.6486481238428663,-2.0317308841258734,2.0
2.237006644298798,-2.0918296943716834,2.0
2.9726766131209823,-1.9644944334959542,2.0
0.9293425268848465,-2.870591397413497,2.0
1.4889505614261394,2.4688390209612665,1.0
2.751108031388044,2.488417192588879,1.0
0.7721995495802267,-2.713191165946105,2.0
0.6416088012871948,-2.265510188032768,2.0
1.4463316195697495,-1.7073687976572816,2.0
2.402097494738617,2.509929977069735,1.0
2.4187821901876405,-1.8783867485987678,2.0
1.2200146893195636,-2.6252636947881975,2.0
1.191776575256951,-2.3990203392054017,2.0
-2.7759032746483543,-1.5832048438072566,0.0
0.7435884404401016,-3.090722211593942,2.0
2.116133671350372,-2.0967068474165838,2.0
2.9214234373617702,-1.8468102326781553,2.0
2.106991084800505,-1.3372386477004439,2.0
1.506096775031046,-1.7364908542220774,2.0
1.8818559466497895,2.29063743529386,1.0
1.7573337099800075,0.9471184332342997,1.0
-2.7964026224999223,-2.0179872322219357,0.0
2.3321594507565164,1.2305550094008724,1.0
2.3053990318848876,2.236491897418846,1.0
1.2838714001984366,0.062820404412399,1.0
1.3327361750267608,0.8153935075831544,1.0
1.9117324207318194,2.412573512026005,1.0
0.500795466366988,-1.9209958350761627,2.0
1.8951110886687677,1.98458794024278,1.0
2.1703279679361875,1.9424750936126818,1.0
-1.918602871831141,-1.903411264698746,0.0
2.270765590808015,-2.534376323521115,2.0
2.080850045590364,2.8685764374581217,1.0
2.529541590828291,-1.5436887963518315,2.0
2.684325021652973,2.746445984062646,1.0
2.8503149091781372,-0.3707627358398118,2.0
1.881149278019816,3.04981577745498,1.0
1.7486711959039511,-1.5661932414338886,2.0
3.2724876258328317,3.3094729316163303,1.0
1.967570245339074,-2.151340109010922,2.0
-0.13865820396359396,-2.5457295649311025,2.0
3.472167378225002,-1.380785177637005,2.0
2.048675446314882,-2.68864106978355,2.0
3.753997875219883,-1.5216261478710273,2.0
-2.0415482986084452,-2.3099746792762375,0.0
2.2925193595448228,2.7341669633301366,1.0
-0.6299359366201589,-1.9145327413945885,0.0
2.4472796131503123,-1.7569849923754186,2.0
2.074874914435125,-1.8063293324010956,2.0
2.236220448854612,-0.5611649144449831,2.0
-3.8065509189038624,-0.6697585680034737,0.0
-2.0520515617473105,-1.285634036816356,0.0
1.2514754750020365,-2.101969712099262,2.0
2.0242227012986125,-2.405059870137106,2.0
1.7086342650017445,-3.2866645054828947,2.0
2.7419558854301385,-2.0898698744158293,2.0
2.066469339425271,2.388031177434704,1.0
2.2035904822047447,-1.6607974857419496,2.0
0.6420213602143852,-1.7264291426427067,2.0
1.4293009827958896,2.146616233063492,1.0
2.2988841792313974,-2.108977912307924,2.0
1.4069426239118892,-1.4707486947485209,2.0
2.5461868360034683,-2.0782967247743542,2.0
2.7859539039671173,-2.033946906035078,2.0
-1.6474815252291586,-2.1480685837811118,0.0
-2.3596045007845325,-2.891529788542998,0.0
2.3883925957880088,3.8396370170031924,1.0
1.2432050891097295,-1.6251241930784481,2.0
2.2057744179615466,-1.5311872960248043,2.0
2.1250497011744094,1.4326092093123495,1.0
2.5363781599401705,-2.283062973898752,2.0
1.091954697365784,-1.787791556819932,2.0
2.0856324456044337,1.3741094763774835,1.0
2.4673378322993016,-1.4406835361965806,2.0
1.0843082224239786,0.8095106830534915,1.0
1.3664581256937416,-2.807885423571837,2.0
2.0868987343401573,-2.400567348663037,2.0
1.3335677241919823,-2.5588597025762514,2.0
1.1484923757127325,0.9584547728674517,1.0
-1.4636791650316585,-2.4288888235919863,0.0
0.1315481197920676,-2.120889263784136,2.0
1.549261590768525,-2.0316820045500097,2.0
-3.3527902793997706,-1.2382189791190394,0.0
3.7020588268915935,-1.3123917818785726,2.0
2.1062424712658423,-1.5463781265106737,2.0
3.240057472291322,-1.7126388167851672,2.0
3.1299825689125775,-1.4166391869279606,2.0
-0.5610932512364046,-3.312392451144362,0.0
1.8618551218060473,1.2908643873216508,1.0
1.6902172753965155,-2.2210523258965083,2.0
1.9451400731968456,-2.6612341274258853,2.0
2.1716605980335912,-2.311915688440259,2.0
-2.6879787650732077,-2.5499378605264047,0.0
3.336591428767105,-2.312035089856186,2.0
1.4914068167012622,-2.287800002576943,2.0
-0.5324095406129525,-4.008549437028349,0.0
2.1480677059859095,1.9247899810862505,1.0
2.715987070888662,-1.4623756658998825,2.0
0.7238707622357141,-1.665047673808263,2.0
2.4007095642890937,-1.1920337002385537,2.0
2.0107350868842353,1.3862485116596588,1.0
2.3344030146041304,-1.4644509419177856,2.0
1.0331588761469295,-1.030350930978587,1.0
1.858380811913093,1.32424746318875,1.0
2.113526164786483,-2.662059803936388,2.0
1.9981875924553325,-1.643673339206464,2.0
-0.49449030854738796,-2.0385099959408084,0.0
1.6603801729705112,2.7385405829865785,1.0
-2.693965125310833,-1.9788374412981447,0.0
1.014986553652479,-1.7164821242117316,2.0
3.1089974261826727,2.883880098713359,1.0
2.323594861217376,-1.797257192351949,2.0
3.1699307473510583,-2.1551785523164773,2.0
2.4089001385120916,2.140815727880754,1.0
1.685484644623334,-2.1920703106172668,2.0
2.2273810697539846,2.054037886667498,1.0
2.6737571799033106,-2.443577239666774,2.0
2.019791367616439,2.699766290400543,1.0
1.8824561603037857,1.6493193296294022,1.0
1.663850063153547,-1.5409528312168115,2.0
2.1154312976544034,-2.0466013866595674,2.0
1.0055687241443183,-3.7150912884393943,2.0
3.1963805151050106,-2.080233083171219,2.0
2.013466880464754,2.690095845401876,1.0
-1.1365292206579312,-2.5295328255511946,0.0
1.345424164758812,1.4216367536223085,1.0
2.293497045083369,2.1767808015503993,1.0
2.2166376904376044,1.3645359988462635,1.0
1.7537674148187745,-1.6903085904404795,2.0
3.3867571400852965,5.21951861878644,1.0
2.560730774962868,-1.4195673335883858,2.0
2.8544415946156,3.296846646191322,1.0
2.2953049236723255,-1.4020045681557392,2.0
1.7213394458608555,2.4930512635072053,1.0
2.4985467761791993,3.0417217519336313,1.0
0.6683788934890731,-3.9010872155980962,0.0
2.104572027548563,-2.6691907377143598,2.0
2.6209668678885416,-2.763623265827594,2.0
0.3709826945509196,-2.0037942625209144,2.0
2.416644041460649,-1.4228295230330332,2.0
2.588655571103488,1.5919542577322319,1.0
2.3124595472490346,2.8511577009605498,1.0
2.102561506891928,-1.9904236209811041,2.0
1.432413075836714,-2.8278382477378203,2.0
2.2710024290340285,1.6049278711004549,1.0
1.8578126444763305,-0.9624681611483608,2.0
-1.4940788644107874,-2.213442149034786,0.0
2.641334028099185,-2.211091943706895,2.0
-2.7786783277798524,-0.6892050711045383,0.0
2.4701774870915645,-2.5878797082638205,2.0
-2.1878488840953074,-1.5576454773033896,0.0
2.597187104448296,-1.3348989889145648,2.0
0.42411690461914375,-2.3618561449568842,2.0
1.0651240140529512,0.5728280267666783,1.0
1.4522492811239225,0.6927961791560155,1.0
1.8471680513355349,-2.352991005029807,2.0
-2.496332416197704,-1.484911235539644,0.0
1.2771015575603346,-1.8695482727260353,2.0
3.312191687632211,-2.043443253942536,2.0
1.8556856303796918,3.572980859726348,1.0
3.1661488298125122,-2.047243844088611,2.0
1.4216314244398751,0.5902500040475607,1.0
2.002741951476099,-1.7504529022728819,2.0
2.193342793947237,-1.662816282812467,2.0
1.0473955092047347,-2.3958037630304507,2.0
1.0629099756426221,0.6835159830494657,1.0
-2.33032788691728,-2.3034538992951017,0.0
2.144443194132966,1.339266987202875,1.0
0.9866790220057315,-2.6743216489877772,2.0
1.6198572720105084,0.7416197921254213,1.0
2.5260409009332925,-1.4708050123207603,2.0
1.4784695098100376,-1.0707707382920588,2.0
-3.088379060782298,-1.9944859856388055,0.0
1.3214977651938893,0.452151349826051,1.0
3.777581602793718,-0.7845599264960605,2.0
0.3572618186194927,-2.3886197676552956,2.0
0.33111804742637574,-2.568072368270725,2.0
2.3542822034318243,-1.8837544523916345,2.0
-0.15795101138754752,-4.173367467474382,0.0
2.5254089366440367,1.8809008882193785,1.0
1.930638144123997,-2.1610040655451916,2.0
0.6402293690565395,1.5061070343624998,1.0
2.399200313762929,2.1315902127521116,1.0
1.8747685764902304,-1.9674561087544762,2.0
1.3572984099776404,-1.828237733738173,2.0
3.384147707661639,-2.7784606627354487,2.0
-2.947458013763439,-2.3154239856890237,0.0
-1.0012133943649715,-2.5729626989176384,0.0
-0.31145762941441624,-3.3785923552126746,0.0
1.8028464518751541,2.082627121731184,1.0
2.796884372302225,-2.660930868401817,2.0
0.1555762008090824,-2.442640543231281,2.0
1.5348392888241622,-1.7917953855511803,2.0
0.5384952939813472,-1.5550037759111885,2.0
2.5257459793162833,1.9630230023481423,1.0
1.5648104621436887,-3.218282426817675,2.0
2.2508011000557766,-1.496040742562109,2.0
2.19179483003509,-1.0758147715703996,2.0
2.3370539685771536,-2.2618345665289223,2.0
-3.649649857650072,-0.9100318248526615,0.0
1.2973046380130273,-1.886122312995485,2.0
1.8287863024999134,1.1195651532810258,1.0
2.17098202304677,-2.056233951920892,2.0
1.2340465842463977,-2.8216373669624346,2.0
2.7111856163137897,-1.7393014960812592,2.0
-0.6321004220410866,-2.981479774167404,0.0
1.7716540969542032,2.1291285070269645,1.0
0.94698461756983,0.13030715844795981,1.0
1.9243953325809688,0.3509602933478124,1.0
0.5265708797745259,-0.18859843250033848,1.0
2.4589508930727915,-1.8092008309022003,2.0
1.6661064742642528,2.757623798266844,1.0
1.5155234413562897,-2.923725440133242,2.0
3.12710575692883,-1.0558598526681586,2.0
2.300753208536782,0.7408806940284356,1.0
2.6225611653118404,-2.3249548268168874,2.0
2.2447079234479843,-2.790197068613466,2.0
2.2421848091163996,1.583051072137566,1.0
2.041070637350128,-2.458930026757206,2.0
2.8735136657786073,2.0400526327501662,1.0
0.4589412068422236,-3.4488557993221463,2.0
1.3228993004790215,1.5388714687400777,1.0
2.7106805465007637,3.089113366387083,1.0
-2.58955604341153,-2.31907426912816,0.0
2.6096214887938456,-2.2564373035046446,2.0
1.5956282508645645,1.830211824393484,1.0
0.5551763781851311,-2.4234280011217257,2.0
1.1027085698313732,-1.217945853417584,2.0
1.931371192094438,-1.770916240323629,2.0
2.0983583947696824,-2.0457869898164796,2.0
2.8294084701547773,-2.227841180798733,2.0
2.6838912517245825,2.6854568633497,1.0
1.1421548188575925,-1.530925867946923,2.0
1.447616244982117,1.5803741900789612,1.0
1.9047449220266983,-1.697863840527667,2.0
3.3295424590572846,-2.2218686013174005,2.0
2.1009173738008795,-2.716511480016709,2.0
1.1184400662107998,-2.1413887097704114,2.0
1.8869660841248146,1.1125154939750255,1.0
1.7437767312490462,-1.982195923099642,2.0
2.3328943579022914,2.1609485694719717,1.0
1.7068669243476144,-1.3824760862466223,2.0
2.6003221688845826,-1.5429095759946911,2.0
1.500920564798144,1.4869449682443918,1.0
1.777147747679365,-2.10538228547677,2.0
-1.1335943898976644,-2.8330654710778003,0.0
2.3809514267200624,-1.086334108908361,2.0
1.3270459463336888,-2.1009134202518136,2.0
-4.235955246147836,-0.44247936139763167,0.0
2.442438586933689,-2.657789813780636,2.0
-2.959591666751557,-1.0310121888578523,0.0
1.4140028464598449,-1.8341853992145762,2.0
-0.5772639608985415,-1.7903565021072887,2.0
1.4100661244782136,-2.6811768670871188,2.0
1.9932107972401845,3.2536508564821576,1.0
2.681336743866206,2.4407792249916325,1.0
2.2656776925694144,-2.116162566212932,2.0
-1.6373570221465377,-1.6826087047221714,0.0
1.1285521256010902,-2.489900963048306,2.0
2.1143081722578234,-1.6038879618871102,2.0
2.111560492608179,-1.4226685377126773,2.0
2.671267827632394,2.747598249945783,1.0
2.1445751499909687,-1.381916563819294,2.0
1.3802194961540577,2.909067213972691,1.0
3.146874732198215,-1.9016217772504593,2.0
