,0
7940,4.0
7941,5.0
7942,8.0
7943,4.0
7944,7.0
7945,7.0
7946,2.0
7947,4.0
7948,4.0
7949,0.0
7950,1.0
7951,8.0
7952,8.0
7953,7.0
7954,7.0
7955,4.0
7956,4.0
7957,1.0
7958,4.0
7959,4.0
7960,1.0
7961,2.0
7962,7.0
7963,8.0
7964,1.0
7965,8.0
7966,8.0
7967,7.0
7968,8.0
7969,5.0
7970,7.0
7971,8.0
7972,7.0
7973,7.0
7974,0.0
7975,4.0
7976,4.0
7977,5.0
7978,4.0
7979,5.0
7980,0.0
7981,5.0
7982,5.0
7983,8.0
7984,4.0
7985,1.0
7986,0.0
7987,1.0
7988,2.0
7989,7.0
7990,1.0
7991,5.0
7992,5.0
7993,1.0
7994,2.0
7995,4.0
7996,4.0
7997,4.0
7998,2.0
7999,0.0
8000,5.0
8001,8.0
8002,2.0
8003,1.0
8004,5.0
8005,2.0
8006,7.0
8007,7.0
8008,4.0
8009,5.0
8010,1.0
8011,1.0
8012,7.0
8013,8.0
8014,5.0
8015,7.0
8016,4.0
8017,1.0
8018,8.0
8019,7.0
8020,4.0
8021,1.0
8022,7.0
8023,5.0
8024,0.0
8025,5.0
8026,4.0
8027,7.0
8028,5.0
8029,4.0
8030,5.0
8031,8.0
8032,4.0
8033,5.0
8034,7.0
8035,7.0
8036,4.0
8037,7.0
8038,1.0
8039,4.0
8040,5.0
8041,7.0
8042,1.0
8043,8.0
8044,8.0
8045,1.0
8046,5.0
8047,8.0
8048,1.0
8049,4.0
8050,5.0
8051,7.0
8052,5.0
8053,4.0
8054,0.0
8055,4.0
8056,5.0
8057,1.0
8058,4.0
8059,1.0
8060,1.0
8061,4.0
8062,0.0
8063,1.0
8064,1.0
8065,7.0
8066,5.0
8067,7.0
8068,1.0
8069,4.0
8070,2.0
8071,0.0
8072,4.0
8073,8.0
8074,4.0
8075,5.0
8076,7.0
8077,2.0
8078,8.0
8079,5.0
8080,1.0
8081,8.0
8082,5.0
8083,0.0
8084,7.0
8085,4.0
8086,5.0
8087,4.0
8088,7.0
8089,5.0
8090,8.0
8091,2.0
8092,4.0
8093,5.0
8094,7.0
8095,0.0
8096,2.0
8097,5.0
8098,7.0
8099,4.0
8100,5.0
8101,5.0
8102,5.0
8103,1.0
8104,8.0
8105,4.0
8106,0.0
8107,4.0
8108,7.0
8109,8.0
8110,8.0
8111,1.0
8112,4.0
8113,0.0
8114,5.0
8115,7.0
8116,4.0
8117,0.0
8118,4.0
8119,5.0
8120,8.0
8121,7.0
8122,2.0
8123,7.0
8124,5.0
8125,1.0
8126,5.0
8127,7.0
8128,4.0
8129,7.0
8130,5.0
8131,4.0
8132,4.0
8133,4.0
8134,4.0
8135,4.0
8136,2.0
8137,4.0
8138,8.0
8139,5.0
8140,5.0
8141,1.0
8142,7.0
8143,4.0
8144,1.0
8145,2.0
8146,7.0
8147,5.0
8148,4.0
8149,4.0
8150,7.0
8151,4.0
8152,0.0
8153,1.0
8154,1.0
8155,4.0
8156,7.0
8157,5.0
8158,1.0
8159,1.0
8160,0.0
8161,7.0
8162,2.0
8163,5.0
8164,4.0
8165,8.0
8166,2.0
8167,1.0
8168,8.0
8169,1.0
8170,7.0
8171,7.0
8172,7.0
8173,7.0
8174,5.0
8175,4.0
8176,2.0
8177,4.0
8178,1.0
8179,4.0
8180,2.0
8181,7.0
8182,4.0
8183,5.0
8184,4.0
8185,7.0
8186,4.0
8187,5.0
8188,5.0
8189,1.0
8190,7.0
8191,4.0
8192,5.0
8193,1.0
8194,2.0
8195,2.0
8196,2.0
8197,8.0
8198,0.0
8199,0.0
8200,1.0
8201,8.0
8202,1.0
8203,4.0
8204,7.0
8205,4.0
8206,4.0
8207,8.0
8208,4.0
8209,4.0
8210,1.0
8211,1.0
8212,5.0
8213,7.0
8214,1.0
8215,8.0
8216,7.0
8217,5.0
8218,7.0
8219,8.0
8220,0.0
8221,7.0
8222,4.0
8223,8.0
8224,8.0
8225,1.0
8226,4.0
8227,5.0
8228,5.0
8229,7.0
8230,7.0
8231,8.0
8232,4.0
8233,8.0
8234,2.0
8235,4.0
8236,4.0
8237,4.0
8238,7.0
8239,4.0
8240,1.0
8241,8.0
8242,5.0
8243,5.0
8244,5.0
8245,7.0
8246,2.0
8247,8.0
8248,2.0
8249,7.0
8250,2.0
8251,4.0
8252,1.0
8253,7.0
8254,0.0
8255,8.0
8256,4.0
8257,7.0
8258,0.0
8259,1.0
8260,5.0
8261,7.0
8262,2.0
8263,4.0
8264,0.0
8265,4.0
8266,0.0
8267,0.0
8268,7.0
8269,4.0
8270,7.0
8271,0.0
8272,5.0
8273,4.0
8274,5.0
8275,2.0
8276,4.0
8277,1.0
8278,4.0
8279,4.0
8280,4.0
8281,0.0
8282,2.0
8283,0.0
8284,7.0
8285,8.0
8286,4.0
8287,2.0
8288,8.0
8289,5.0
8290,4.0
8291,8.0
8292,4.0
8293,1.0
8294,7.0
8295,0.0
8296,5.0
8297,7.0
8298,1.0
8299,7.0
8300,7.0
8301,1.0
8302,7.0
8303,1.0
8304,4.0
8305,5.0
8306,2.0
8307,1.0
8308,1.0
8309,0.0
8310,7.0
8311,4.0
8312,5.0
8313,1.0
8314,8.0
8315,4.0
8316,4.0
8317,4.0
8318,7.0
8319,4.0
8320,7.0
8321,7.0
8322,5.0
8323,7.0
8324,4.0
8325,2.0
8326,2.0
8327,8.0
8328,7.0
8329,4.0
8330,5.0
8331,5.0
8332,8.0
8333,7.0
8334,1.0
8335,7.0
8336,7.0
8337,5.0
8338,1.0
8339,4.0
8340,8.0
8341,2.0
8342,1.0
8343,2.0
8344,4.0
8345,8.0
8346,4.0
8347,1.0
8348,8.0
8349,2.0
8350,7.0
8351,4.0
8352,5.0
8353,8.0
8354,7.0
8355,5.0
8356,8.0
8357,5.0
8358,4.0
8359,7.0
8360,5.0
8361,2.0
8362,0.0
8363,2.0
8364,8.0
8365,5.0
8366,1.0
8367,4.0
8368,0.0
8369,4.0
8370,4.0
8371,5.0
8372,7.0
8373,5.0
8374,7.0
8375,1.0
8376,7.0
8377,1.0
8378,1.0
8379,0.0
8380,4.0
8381,4.0
8382,2.0
8383,0.0
8384,0.0
8385,7.0
8386,0.0
8387,2.0
8388,4.0
8389,8.0
8390,5.0
8391,2.0
8392,5.0
8393,4.0
8394,5.0
8395,4.0
8396,8.0
8397,7.0
8398,4.0
8399,0.0
8400,4.0
8401,5.0
8402,4.0
8403,4.0
8404,4.0
8405,1.0
8406,5.0
8407,2.0
8408,4.0
8409,4.0
8410,5.0
8411,0.0
8412,7.0
8413,1.0
8414,7.0
8415,4.0
8416,1.0
8417,4.0
8418,5.0
8419,1.0
8420,2.0
8421,7.0
8422,0.0
8423,1.0
8424,1.0
8425,5.0
8426,1.0
8427,4.0
8428,4.0
8429,1.0
8430,7.0
8431,8.0
8432,8.0
8433,2.0
8434,4.0
8435,1.0
8436,0.0
8437,1.0
8438,5.0
8439,4.0
8440,7.0
8441,2.0
8442,7.0
8443,4.0
8444,4.0
8445,4.0
8446,4.0
8447,7.0
8448,0.0
8449,7.0
8450,7.0
8451,7.0
8452,5.0
8453,7.0
8454,4.0
8455,5.0
8456,8.0
8457,4.0
8458,7.0
8459,7.0
8460,2.0
8461,0.0
8462,8.0
8463,7.0
8464,7.0
8465,4.0
8466,2.0
8467,4.0
8468,2.0
8469,5.0
8470,4.0
8471,1.0
8472,7.0
8473,1.0
8474,1.0
8475,0.0
8476,4.0
8477,8.0
8478,8.0
8479,0.0
8480,5.0
8481,7.0
8482,8.0
8483,0.0
8484,5.0
8485,5.0
8486,4.0
8487,1.0
8488,5.0
8489,5.0
8490,7.0
8491,7.0
8492,1.0
8493,4.0
8494,4.0
8495,4.0
8496,5.0
8497,2.0
8498,8.0
8499,7.0
8500,1.0
8501,4.0
8502,5.0
8503,5.0
8504,7.0
8505,0.0
8506,2.0
8507,7.0
8508,4.0
8509,5.0
8510,8.0
8511,7.0
8512,8.0
8513,4.0
8514,2.0
8515,4.0
8516,1.0
8517,7.0
8518,4.0
8519,2.0
8520,7.0
8521,0.0
8522,1.0
8523,1.0
8524,8.0
8525,4.0
8526,7.0
8527,1.0
8528,1.0
8529,2.0
8530,5.0
8531,8.0
8532,4.0
8533,1.0
8534,1.0
8535,4.0
8536,7.0
8537,0.0
8538,7.0
8539,7.0
8540,5.0
8541,8.0
8542,4.0
8543,1.0
8544,5.0
8545,5.0
8546,1.0
8547,7.0
8548,0.0
8549,7.0
8550,1.0
8551,4.0
8552,7.0
8553,5.0
8554,5.0
8555,5.0
8556,1.0
8557,1.0
8558,8.0
8559,8.0
8560,7.0
8561,2.0
8562,7.0
8563,4.0
8564,4.0
8565,5.0
8566,0.0
8567,5.0
8568,2.0
8569,4.0
8570,5.0
8571,4.0
8572,0.0
8573,1.0
8574,4.0
8575,7.0
8576,7.0
8577,4.0
8578,1.0
8579,0.0
8580,5.0
8581,7.0
8582,1.0
8583,4.0
8584,8.0
8585,0.0
8586,2.0
8587,0.0
8588,4.0
8589,7.0
8590,8.0
8591,5.0
8592,7.0
8593,4.0
8594,2.0
8595,8.0
8596,8.0
8597,5.0
8598,1.0
8599,8.0
8600,8.0
8601,1.0
8602,4.0
8603,8.0
8604,7.0
8605,8.0
8606,4.0
8607,4.0
8608,5.0
8609,8.0
8610,7.0
8611,0.0
8612,0.0
8613,5.0
8614,7.0
8615,4.0
8616,8.0
8617,7.0
8618,3.0
8619,7.0
8620,1.0
8621,7.0
8622,8.0
8623,1.0
8624,5.0
8625,1.0
8626,5.0
8627,4.0
8628,5.0
8629,8.0
8630,7.0
8631,7.0
8632,1.0
8633,8.0
8634,5.0
8635,0.0
8636,0.0
8637,4.0
8638,4.0
8639,7.0
8640,4.0
8641,1.0
8642,8.0
8643,4.0
8644,7.0
8645,6.0
8646,8.0
8647,5.0
8648,1.0
8649,1.0
8650,4.0
8651,2.0
8652,5.0
8653,5.0
8654,2.0
8655,2.0
8656,5.0
8657,0.0
8658,8.0
8659,8.0
8660,7.0
8661,2.0
8662,1.0
8663,7.0
8664,7.0
8665,4.0
8666,2.0
8667,4.0
8668,1.0
8669,4.0
8670,4.0
8671,1.0
8672,4.0
8673,4.0
8674,0.0
8675,5.0
8676,7.0
8677,1.0
8678,7.0
8679,7.0
8680,4.0
8681,7.0
8682,5.0
8683,8.0
8684,7.0
8685,2.0
8686,7.0
8687,2.0
8688,5.0
8689,5.0
8690,8.0
8691,8.0
8692,8.0
8693,0.0
8694,8.0
8695,1.0
8696,7.0
8697,1.0
8698,7.0
8699,5.0
8700,4.0
8701,1.0
8702,8.0
8703,7.0
8704,5.0
8705,1.0
8706,7.0
8707,5.0
8708,2.0
8709,4.0
8710,4.0
8711,7.0
8712,7.0
8713,0.0
8714,0.0
8715,1.0
8716,4.0
8717,4.0
8718,5.0
8719,5.0
8720,1.0
8721,8.0
8722,5.0
8723,0.0
8724,1.0
8725,0.0
8726,2.0
8727,0.0
8728,5.0
8729,7.0
8730,8.0
8731,4.0
8732,4.0
8733,1.0
8734,7.0
8735,8.0
8736,8.0
8737,4.0
8738,4.0
8739,5.0
8740,7.0
8741,7.0
8742,0.0
8743,5.0
8744,4.0
8745,5.0
8746,7.0
8747,4.0
8748,5.0
8749,1.0
8750,7.0
8751,5.0
8752,5.0
8753,4.0
8754,8.0
8755,1.0
8756,7.0
8757,5.0
8758,7.0
8759,1.0
8760,5.0
8761,7.0
8762,4.0
8763,1.0
8764,4.0
8765,1.0
8766,5.0
8767,7.0
8768,2.0
8769,8.0
8770,5.0
8771,7.0
8772,7.0
8773,0.0
8774,8.0
8775,4.0
8776,4.0
8777,7.0
8778,7.0
8779,4.0
8780,1.0
8781,2.0
8782,4.0
8783,1.0
8784,4.0
8785,4.0
8786,1.0
8787,4.0
8788,7.0
8789,4.0
8790,1.0
8791,4.0
8792,5.0
8793,8.0
8794,5.0
8795,7.0
8796,0.0
8797,4.0
8798,8.0
8799,0.0
8800,7.0
8801,8.0
8802,2.0
8803,1.0
8804,0.0
8805,8.0
8806,4.0
8807,7.0
8808,7.0
8809,8.0
8810,7.0
8811,5.0
8812,0.0
8813,7.0
8814,8.0
8815,4.0
8816,5.0
8817,8.0
8818,8.0
8819,1.0
8820,2.0
8821,4.0
8822,5.0
8823,0.0
8824,7.0
8825,7.0
8826,1.0
8827,0.0
8828,4.0
8829,5.0
8830,7.0
8831,8.0
8832,5.0
8833,0.0
8834,5.0
8835,0.0
8836,1.0
8837,1.0
8838,7.0
8839,2.0
8840,5.0
8841,8.0
8842,5.0
8843,4.0
8844,0.0
8845,5.0
8846,7.0
8847,1.0
8848,2.0
8849,7.0
8850,5.0
8851,4.0
8852,4.0
8853,0.0
8854,5.0
8855,5.0
8856,8.0
8857,0.0
8858,7.0
8859,7.0
8860,1.0
8861,4.0
8862,1.0
8863,7.0
8864,4.0
8865,2.0
8866,8.0
8867,8.0
8868,4.0
8869,4.0
8870,1.0
8871,1.0
8872,2.0
8873,5.0
8874,4.0
8875,8.0
8876,1.0
8877,1.0
8878,4.0
8879,1.0
8880,7.0
8881,2.0
8882,5.0
8883,1.0
8884,8.0
8885,5.0
8886,7.0
8887,4.0
8888,4.0
8889,4.0
8890,5.0
8891,4.0
8892,1.0
8893,1.0
8894,7.0
8895,5.0
8896,4.0
8897,5.0
8898,5.0
8899,2.0
8900,8.0
8901,8.0
8902,4.0
8903,5.0
8904,8.0
8905,1.0
8906,1.0
8907,1.0
8908,7.0
8909,1.0
8910,5.0
8911,2.0
8912,5.0
8913,7.0
8914,5.0
8915,7.0
8916,2.0
8917,8.0
8918,8.0
8919,0.0
8920,4.0
8921,4.0
8922,8.0
8923,7.0
8924,7.0
8925,7.0
8926,7.0
8927,8.0
8928,2.0
8929,2.0
8930,1.0
8931,7.0
8932,5.0
8933,4.0
8934,8.0
8935,5.0
8936,4.0
8937,0.0
8938,7.0
8939,8.0
8940,8.0
8941,0.0
8942,7.0
8943,7.0
8944,4.0
8945,5.0
8946,5.0
8947,7.0
8948,8.0
8949,2.0
8950,8.0
8951,6.0
8952,5.0
8953,1.0
8954,5.0
8955,5.0
8956,7.0
8957,5.0
8958,4.0
8959,4.0
8960,0.0
8961,2.0
8962,5.0
8963,2.0
8964,2.0
8965,7.0
8966,5.0
8967,1.0
8968,5.0
8969,1.0
8970,7.0
8971,1.0
8972,1.0
8973,4.0
8974,1.0
8975,2.0
8976,5.0
8977,5.0
8978,4.0
8979,4.0
8980,5.0
8981,7.0
8982,5.0
8983,1.0
8984,0.0
8985,1.0
8986,1.0
8987,8.0
8988,1.0
8989,7.0
8990,1.0
8991,5.0
8992,8.0
8993,5.0
8994,5.0
8995,2.0
8996,5.0
8997,7.0
8998,7.0
8999,8.0
9000,4.0
9001,4.0
9002,7.0
9003,8.0
9004,8.0
9005,4.0
9006,7.0
9007,5.0
9008,5.0
9009,8.0
9010,7.0
9011,5.0
9012,7.0
9013,0.0
9014,8.0
9015,4.0
9016,1.0
9017,0.0
9018,1.0
9019,5.0
9020,4.0
9021,2.0
9022,1.0
9023,8.0
9024,7.0
9025,0.0
9026,8.0
9027,4.0
9028,1.0
9029,4.0
9030,2.0
9031,7.0
9032,0.0
9033,5.0
9034,2.0
9035,5.0
9036,7.0
9037,7.0
9038,8.0
9039,0.0
9040,2.0
9041,0.0
9042,5.0
9043,4.0
9044,0.0
9045,8.0
9046,5.0
9047,5.0
9048,4.0
9049,8.0
9050,4.0
9051,1.0
9052,1.0
9053,8.0
9054,5.0
9055,1.0
9056,1.0
9057,2.0
9058,8.0
9059,0.0
9060,4.0
9061,4.0
9062,4.0
9063,7.0
9064,4.0
9065,7.0
9066,4.0
9067,7.0
9068,4.0
9069,8.0
9070,7.0
9071,7.0
9072,5.0
9073,8.0
9074,7.0
9075,5.0
9076,0.0
9077,8.0
9078,5.0
9079,7.0
9080,5.0
9081,4.0
9082,7.0
9083,7.0
9084,1.0
9085,4.0
9086,7.0
9087,7.0
9088,7.0
9089,1.0
9090,5.0
9091,7.0
9092,4.0
9093,1.0
9094,5.0
9095,7.0
9096,7.0
9097,5.0
9098,8.0
9099,1.0
9100,4.0
9101,8.0
9102,0.0
9103,7.0
9104,7.0
9105,7.0
9106,4.0
9107,2.0
9108,5.0
9109,7.0
9110,8.0
9111,4.0
9112,0.0
9113,7.0
9114,2.0
9115,0.0
9116,5.0
9117,1.0
9118,5.0
9119,7.0
9120,8.0
9121,5.0
9122,4.0
9123,4.0
9124,7.0
9125,4.0
9126,5.0
9127,8.0
9128,4.0
9129,7.0
9130,7.0
9131,1.0
9132,7.0
9133,5.0
9134,5.0
9135,7.0
9136,8.0
9137,7.0
9138,5.0
9139,4.0
9140,5.0
9141,2.0
9142,4.0
9143,5.0
9144,8.0
9145,4.0
9146,2.0
9147,2.0
9148,8.0
9149,5.0
9150,7.0
9151,0.0
9152,5.0
9153,0.0
9154,0.0
9155,4.0
9156,4.0
9157,5.0
9158,7.0
9159,7.0
9160,5.0
9161,4.0
9162,2.0
9163,4.0
9164,7.0
9165,0.0
9166,5.0
9167,2.0
9168,1.0
9169,7.0
9170,5.0
9171,7.0
9172,8.0
9173,7.0
9174,1.0
9175,4.0
9176,4.0
9177,4.0
9178,8.0
9179,7.0
9180,1.0
9181,5.0
9182,4.0
9183,1.0
9184,7.0
9185,5.0
9186,8.0
9187,1.0
9188,4.0
9189,0.0
9190,7.0
9191,7.0
9192,7.0
9193,8.0
9194,1.0
9195,5.0
9196,8.0
9197,4.0
9198,7.0
9199,5.0
9200,4.0
9201,5.0
9202,7.0
9203,5.0
9204,0.0
9205,7.0
9206,4.0
9207,1.0
9208,5.0
9209,7.0
9210,1.0
9211,8.0
9212,4.0
9213,5.0
9214,7.0
9215,4.0
9216,0.0
9217,7.0
9218,5.0
9219,4.0
9220,8.0
9221,4.0
9222,8.0
9223,2.0
9224,7.0
9225,0.0
9226,4.0
9227,4.0
9228,7.0
9229,4.0
9230,4.0
9231,5.0
9232,7.0
9233,4.0
9234,0.0
9235,4.0
9236,4.0
9237,1.0
9238,4.0
9239,5.0
9240,5.0
9241,4.0
9242,7.0
9243,4.0
9244,5.0
9245,1.0
9246,4.0
9247,7.0
9248,0.0
9249,7.0
9250,2.0
9251,4.0
9252,7.0
9253,8.0
9254,2.0
9255,4.0
9256,4.0
9257,1.0
9258,1.0
9259,7.0
9260,4.0
9261,4.0
9262,5.0
9263,4.0
9264,4.0
9265,5.0
9266,7.0
9267,1.0
9268,0.0
9269,4.0
9270,7.0
9271,8.0
9272,5.0
9273,7.0
9274,4.0
9275,7.0
9276,5.0
9277,2.0
9278,0.0
9279,7.0
9280,7.0
9281,7.0
9282,2.0
9283,0.0
9284,5.0
9285,4.0
9286,4.0
9287,8.0
9288,2.0
9289,4.0
9290,5.0
9291,1.0
9292,4.0
9293,4.0
9294,2.0
9295,8.0
9296,1.0
9297,1.0
9298,8.0
9299,0.0
9300,2.0
9301,8.0
9302,4.0
9303,7.0
9304,7.0
9305,4.0
9306,7.0
9307,7.0
9308,8.0
9309,4.0
9310,4.0
9311,8.0
9312,4.0
9313,7.0
9314,1.0
9315,1.0
9316,7.0
9317,1.0
9318,1.0
9319,1.0
9320,1.0
9321,5.0
9322,4.0
9323,1.0
9324,1.0
9325,5.0
9326,5.0
9327,1.0
9328,4.0
9329,7.0
9330,1.0
9331,7.0
9332,8.0
9333,4.0
9334,4.0
9335,7.0
9336,5.0
9337,4.0
9338,7.0
9339,8.0
9340,5.0
9341,4.0
9342,0.0
9343,8.0
9344,2.0
9345,2.0
9346,4.0
9347,4.0
9348,1.0
9349,5.0
9350,7.0
9351,7.0
9352,1.0
9353,4.0
9354,7.0
9355,1.0
9356,4.0
9357,7.0
9358,8.0
9359,4.0
9360,0.0
9361,7.0
9362,5.0
9363,1.0
9364,4.0
9365,2.0
9366,8.0
9367,0.0
9368,0.0
9369,0.0
9370,4.0
9371,4.0
9372,4.0
9373,7.0
9374,0.0
9375,8.0
9376,7.0
9377,5.0
9378,1.0
9379,5.0
9380,5.0
9381,8.0
9382,8.0
9383,1.0
9384,4.0
9385,7.0
9386,0.0
9387,8.0
9388,7.0
9389,4.0
9390,8.0
9391,0.0
9392,0.0
9393,7.0
9394,1.0
9395,1.0
9396,0.0
9397,4.0
9398,4.0
9399,2.0
9400,0.0
9401,8.0
9402,2.0
9403,4.0
9404,5.0
9405,2.0
9406,0.0
9407,4.0
9408,8.0
9409,2.0
9410,8.0
9411,4.0
9412,1.0
9413,4.0
9414,1.0
9415,4.0
9416,1.0
9417,5.0
9418,4.0
9419,2.0
9420,1.0
9421,4.0
9422,8.0
9423,2.0
9424,0.0
9425,4.0
9426,5.0
9427,1.0
9428,4.0
9429,4.0
9430,4.0
9431,4.0
9432,4.0
9433,1.0
9434,7.0
9435,5.0
9436,1.0
9437,4.0
9438,0.0
9439,7.0
9440,7.0
9441,5.0
9442,4.0
9443,1.0
9444,1.0
9445,7.0
9446,4.0
9447,7.0
9448,7.0
9449,2.0
9450,1.0
9451,1.0
9452,8.0
9453,7.0
9454,1.0
9455,7.0
9456,0.0
9457,4.0
9458,7.0
9459,1.0
9460,5.0
9461,0.0
9462,8.0
9463,4.0
9464,4.0
9465,5.0
9466,7.0
9467,1.0
9468,8.0
9469,7.0
9470,7.0
9471,4.0
9472,5.0
9473,5.0
9474,4.0
9475,1.0
9476,4.0
9477,7.0
9478,8.0
9479,8.0
9480,7.0
9481,4.0
9482,7.0
9483,5.0
9484,7.0
9485,4.0
9486,4.0
9487,1.0
9488,2.0
9489,7.0
9490,1.0
9491,1.0
9492,8.0
9493,7.0
9494,7.0
9495,7.0
9496,4.0
9497,0.0
9498,7.0
9499,7.0
9500,4.0
9501,5.0
9502,4.0
9503,7.0
9504,5.0
9505,0.0
9506,8.0
9507,1.0
9508,7.0
9509,4.0
9510,2.0
9511,7.0
9512,4.0
9513,4.0
9514,4.0
9515,1.0
9516,4.0
9517,5.0
9518,5.0
9519,7.0
9520,7.0
9521,4.0
9522,0.0
9523,7.0
9524,0.0
9525,8.0
9526,8.0
9527,1.0
9528,2.0
9529,5.0
9530,5.0
9531,4.0
9532,8.0
9533,7.0
9534,7.0
9535,4.0
9536,2.0
9537,2.0
9538,1.0
9539,1.0
9540,5.0
9541,4.0
9542,5.0
9543,7.0
9544,8.0
9545,7.0
9546,4.0
9547,4.0
9548,7.0
9549,6.0
9550,7.0
9551,1.0
9552,1.0
9553,8.0
9554,5.0
9555,8.0
9556,4.0
9557,4.0
9558,0.0
9559,4.0
9560,5.0
9561,7.0
9562,1.0
9563,5.0
9564,5.0
9565,0.0
9566,5.0
9567,2.0
9568,5.0
9569,0.0
9570,5.0
9571,4.0
9572,5.0
9573,5.0
9574,5.0
9575,5.0
9576,1.0
9577,5.0
9578,8.0
9579,4.0
9580,5.0
9581,5.0
9582,5.0
9583,0.0
9584,6.0
9585,2.0
9586,0.0
9587,4.0
9588,2.0
9589,5.0
9590,7.0
9591,8.0
9592,5.0
9593,8.0
9594,7.0
9595,5.0
9596,4.0
9597,7.0
9598,8.0
9599,7.0
9600,7.0
9601,8.0
9602,1.0
9603,0.0
9604,2.0
9605,1.0
9606,5.0
9607,8.0
9608,0.0
9609,2.0
9610,7.0
9611,4.0
9612,5.0
9613,5.0
9614,4.0
9615,4.0
9616,5.0
9617,5.0
9618,1.0
9619,4.0
9620,4.0
9621,8.0
9622,4.0
9623,4.0
9624,7.0
9625,8.0
9626,4.0
9627,0.0
9628,2.0
9629,8.0
9630,5.0
9631,4.0
9632,4.0
9633,7.0
9634,4.0
9635,2.0
9636,4.0
9637,5.0
9638,7.0
9639,7.0
9640,4.0
9641,5.0
9642,8.0
9643,4.0
9644,4.0
9645,4.0
9646,1.0
9647,1.0
9648,4.0
9649,5.0
9650,8.0
9651,8.0
9652,5.0
9653,1.0
9654,8.0
9655,7.0
9656,5.0
9657,7.0
9658,5.0
9659,8.0
9660,0.0
9661,5.0
9662,5.0
9663,8.0
9664,7.0
9665,7.0
9666,1.0
9667,2.0
9668,7.0
9669,7.0
9670,7.0
9671,1.0
9672,7.0
9673,5.0
9674,1.0
9675,7.0
9676,7.0
9677,4.0
9678,4.0
9679,2.0
9680,7.0
9681,4.0
9682,4.0
9683,1.0
9684,4.0
9685,1.0
9686,8.0
9687,1.0
9688,7.0
9689,1.0
9690,1.0
9691,5.0
9692,1.0
9693,0.0
9694,7.0
9695,5.0
9696,7.0
9697,0.0
9698,1.0
9699,1.0
9700,8.0
9701,8.0
9702,7.0
9703,7.0
9704,7.0
9705,7.0
9706,7.0
9707,4.0
9708,0.0
9709,2.0
9710,1.0
9711,8.0
9712,8.0
9713,8.0
9714,1.0
9715,4.0
9716,2.0
9717,5.0
9718,8.0
9719,2.0
9720,4.0
9721,8.0
9722,4.0
9723,1.0
9724,7.0
9725,1.0
9726,8.0
9727,5.0
9728,4.0
9729,2.0
9730,4.0
9731,0.0
9732,5.0
9733,4.0
9734,5.0
9735,4.0
9736,8.0
9737,5.0
9738,5.0
9739,7.0
9740,7.0
9741,0.0
9742,1.0
9743,4.0
9744,8.0
9745,7.0
9746,7.0
9747,1.0
9748,4.0
9749,5.0
9750,7.0
9751,5.0
9752,5.0
9753,7.0
9754,5.0
9755,5.0
9756,1.0
9757,2.0
9758,7.0
9759,1.0
9760,7.0
9761,5.0
9762,7.0
9763,1.0
9764,7.0
9765,8.0
9766,5.0
9767,2.0
9768,7.0
9769,8.0
9770,7.0
9771,4.0
9772,4.0
9773,5.0
9774,7.0
9775,0.0
9776,1.0
9777,8.0
9778,4.0
9779,4.0
9780,0.0
9781,7.0
9782,5.0
9783,4.0
9784,5.0
9785,5.0
9786,1.0
9787,7.0
9788,5.0
9789,4.0
9790,1.0
9791,1.0
9792,1.0
9793,1.0
9794,0.0
9795,2.0
9796,7.0
9797,5.0
9798,5.0
9799,4.0
9800,2.0
9801,7.0
9802,5.0
9803,5.0
9804,5.0
9805,8.0
9806,7.0
9807,7.0
9808,5.0
9809,1.0
9810,5.0
9811,7.0
9812,4.0
9813,7.0
9814,8.0
9815,8.0
9816,1.0
9817,2.0
9818,7.0
9819,4.0
9820,5.0
9821,4.0
9822,8.0
9823,4.0
9824,7.0
9825,7.0
9826,8.0
9827,2.0
9828,5.0
9829,1.0
9830,5.0
9831,5.0
9832,4.0
9833,5.0
9834,7.0
9835,0.0
9836,4.0
9837,4.0
9838,4.0
9839,5.0
9840,4.0
9841,5.0
9842,1.0
9843,5.0
9844,8.0
9845,8.0
9846,4.0
9847,7.0
9848,2.0
9849,4.0
9850,4.0
9851,7.0
9852,1.0
9853,2.0
9854,1.0
9855,5.0
9856,1.0
9857,1.0
9858,5.0
9859,0.0
9860,2.0
9861,8.0
9862,5.0
9863,8.0
9864,5.0
9865,5.0
9866,7.0
9867,1.0
9868,0.0
9869,0.0
9870,7.0
9871,5.0
9872,8.0
9873,7.0
9874,5.0
9875,6.0
9876,4.0
9877,8.0
9878,7.0
9879,8.0
9880,7.0
9881,6.0
9882,4.0
9883,4.0
9884,7.0
9885,5.0
9886,7.0
9887,2.0
9888,1.0
9889,0.0
9890,5.0
9891,8.0
9892,4.0
9893,4.0
9894,4.0
9895,4.0
9896,0.0
9897,8.0
9898,5.0
9899,7.0
9900,5.0
9901,4.0
9902,8.0
9903,8.0
9904,8.0
9905,8.0
9906,8.0
9907,7.0
9908,4.0
9909,8.0
9910,2.0
9911,7.0
9912,2.0
9913,4.0
9914,7.0
9915,5.0
9916,7.0
9917,4.0
9918,7.0
9919,2.0
9920,1.0
9921,2.0
9922,7.0
9923,1.0
9924,7.0
9925,0.0
9926,4.0
9927,4.0
9928,7.0
9929,5.0
9930,2.0
9931,4.0
9932,7.0
9933,5.0
9934,8.0
9935,8.0
9936,0.0
9937,2.0
9938,5.0
